threshold,f1,precision,recall,average_precision,balanced_accuracy,brier,tp,fp,fn,tn,weighted_cost_fp_plus_3fn,alert_rate
0.5799999999999997,0.17174515235457063,0.5849056603773585,0.10064935064935066,0.4583482064959866,0.5360574898512642,0.1885896950334147,31,22,277,749,853,0.04911955514365153
0.5849999999999997,0.16759776536312848,0.6,0.09740259740259741,0.4583482064959866,0.5357311300891068,0.1885896950334147,30,20,278,751,854,0.04633920296570899
0.5899999999999997,0.1638418079096045,0.6304347826086957,0.09415584415584416,0.4583482064959866,0.5360532787575589,0.1885896950334147,29,17,279,754,854,0.042632066728452274
0.5949999999999998,0.1638418079096045,0.6304347826086957,0.09415584415584416,0.4583482064959866,0.5360532787575589,0.1885896950334147,29,17,279,754,854,0.042632066728452274
0.5999999999999998,0.1643059490084986,0.6444444444444445,0.09415584415584416,0.4583482064959866,0.5367017871881685,0.1885896950334147,29,16,279,755,853,0.04170528266913809
0.6049999999999998,0.1643059490084986,0.6444444444444445,0.09415584415584416,0.4583482064959866,0.5367017871881685,0.1885896950334147,29,16,279,755,853,0.04170528266913809
0.6099999999999998,0.15384615384615385,0.627906976744186,0.08766233766233766,0.4583482064959866,0.5334550339414152,0.1885896950334147,27,16,281,755,859,0.03985171455050973
0.6149999999999998,0.15384615384615385,0.627906976744186,0.08766233766233766,0.4583482064959866,0.5334550339414152,0.1885896950334147,27,16,281,755,859,0.03985171455050973
0.6199999999999998,0.14326647564469913,0.6097560975609756,0.08116883116883117,0.4583482064959866,0.530208280694662,0.1885896950334147,25,16,283,755,865,0.037998146431881374
0.6249999999999998,0.14326647564469913,0.6097560975609756,0.08116883116883117,0.4583482064959866,0.530208280694662,0.1885896950334147,25,16,283,755,865,0.037998146431881374
0.6299999999999998,0.138328530259366,0.6153846153846154,0.07792207792207792,0.4583482064959866,0.5292334125018949,0.1885896950334147,24,15,284,756,867,0.03614457831325301
0.6349999999999998,0.1329479768786127,0.6052631578947368,0.07467532467532467,0.4583482064959866,0.5276100358785183,0.1885896950334147,23,15,285,756,870,0.03521779425393883
0.6399999999999998,0.12753623188405797,0.5945945945945946,0.07142857142857142,0.4583482064959866,0.5259866592551418,0.1885896950334147,22,15,286,756,873,0.03429101019462465
0.6449999999999998,0.1282798833819242,0.6285714285714286,0.07142857142857142,0.4583482064959866,0.527283676116361,0.1885896950334147,22,13,286,758,871,0.03243744207599629
0.6499999999999997,0.1282798833819242,0.6285714285714286,0.07142857142857142,0.4583482064959866,0.527283676116361,0.1885896950334147,22,13,286,758,871,0.03243744207599629
0.6549999999999997,0.12903225806451613,0.6666666666666666,0.07142857142857142,0.4583482064959866,0.5285806929775801,0.1885896950334147,22,11,286,760,869,0.030583873957367932
0.6599999999999997,0.12903225806451613,0.6666666666666666,0.07142857142857142,0.4583482064959866,0.5285806929775801,0.1885896950334147,22,11,286,760,869,0.030583873957367932
0.6649999999999997,0.12389380530973451,0.6774193548387096,0.06818181818181818,0.4583482064959866,0.5276058247848131,0.1885896950334147,21,10,287,761,871,0.028730305838739572
0.6699999999999997,0.12389380530973451,0.6774193548387096,0.06818181818181818,0.4583482064959866,0.5276058247848131,0.1885896950334147,21,10,287,761,871,0.028730305838739572
0.6749999999999997,0.12389380530973451,0.6774193548387096,0.06818181818181818,0.4583482064959866,0.5276058247848131,0.1885896950334147,21,10,287,761,871,0.028730305838739572
0.6799999999999997,0.11834319526627218,0.6666666666666666,0.06493506493506493,0.4583482064959866,0.5259824481614365,0.1885896950334147,20,10,288,761,874,0.027803521779425393
0.6849999999999997,0.10714285714285714,0.6428571428571429,0.05844155844155844,0.4583482064959866,0.5227356949146833,0.1885896950334147,18,10,290,761,880,0.025949953660797033
0.6899999999999997,0.10149253731343283,0.6296296296296297,0.05519480519480519,0.4583482064959866,0.5211123182913067,0.1885896950334147,17,10,291,761,883,0.025023169601482854
0.6949999999999997,0.10149253731343283,0.6296296296296297,0.05519480519480519,0.4583482064959866,0.5211123182913067,0.1885896950334147,17,10,291,761,883,0.025023169601482854
0.6999999999999997,0.10149253731343283,0.6296296296296297,0.05519480519480519,0.4583482064959866,0.5211123182913067,0.1885896950334147,17,10,291,761,883,0.025023169601482854
0.7049999999999997,0.10149253731343283,0.6296296296296297,0.05519480519480519,0.4583482064959866,0.5211123182913067,0.1885896950334147,17,10,291,761,883,0.025023169601482854
0.7099999999999997,0.0963855421686747,0.6666666666666666,0.05194805194805195,0.4583482064959866,0.5207859585291492,0.1885896950334147,16,8,292,763,884,0.022242817423540315
0.7149999999999997,0.09063444108761329,0.6521739130434783,0.048701298701298704,0.4583482064959866,0.5191625819057726,0.1885896950334147,15,8,293,763,887,0.021316033364226137
0.7199999999999998,0.09090909090909091,0.6818181818181818,0.048701298701298704,0.4583482064959866,0.5198110903363822,0.1885896950334147,15,7,293,764,886,0.020389249304911955
0.7249999999999998,0.07951070336391437,0.6842105263157895,0.04220779220779221,0.4583482064959866,0.5172128455202385,0.1885896950334147,13,6,295,765,891,0.017608897126969416
0.7299999999999998,0.07384615384615385,0.7058823529411765,0.03896103896103896,0.4583482064959866,0.5162379773274715,0.1885896950334147,12,5,296,766,893,0.015755329008341055
0.7349999999999997,0.07407407407407407,0.75,0.03896103896103896,0.4583482064959866,0.516886485758081,0.1885896950334147,12,4,296,767,892,0.014828544949026877
0.7399999999999997,0.06832298136645963,0.7857142857142857,0.03571428571428571,0.4583482064959866,0.5159116175653141,0.1885896950334147,11,3,297,768,894,0.012974976830398516
0.7449999999999997,0.06832298136645963,0.7857142857142857,0.03571428571428571,0.4583482064959866,0.5159116175653141,0.1885896950334147,11,3,297,768,894,0.012974976830398516
0.7499999999999997,0.06832298136645963,0.7857142857142857,0.03571428571428571,0.4583482064959866,0.5159116175653141,0.1885896950334147,11,3,297,768,894,0.012974976830398516
0.7549999999999997,0.06832298136645963,0.7857142857142857,0.03571428571428571,0.4583482064959866,0.5159116175653141,0.1885896950334147,11,3,297,768,894,0.012974976830398516
0.7599999999999997,0.06832298136645963,0.7857142857142857,0.03571428571428571,0.4583482064959866,0.5159116175653141,0.1885896950334147,11,3,297,768,894,0.012974976830398516
0.7649999999999997,0.06853582554517133,0.8461538461538461,0.03571428571428571,0.4583482064959866,0.5165601259959237,0.1885896950334147,11,2,297,769,893,0.012048192771084338
0.7699999999999997,0.05642633228840126,0.8181818181818182,0.02922077922077922,0.4583482064959866,0.5133133727491704,0.1885896950334147,9,2,299,769,899,0.010194624652455977
