incident_id,year,quarter,month,week_of_year,area,priority,type_of_incident,trouble_type,incident_type,network_id,branch_id,route_id,duration_hours,status,reason_group,kpi,label_over_time,label_critical
INC_08529,2025,3,8,35,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_004,BRANCH_030,ROUTE_2928,240.0,CLOSED,CABLE_FIBER,On Time,0,1
INC_08530,2025,3,8,35,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_003,ROUTE_021,480.0,CLOSED,CABLE_FIBER,On Time,0,0
INC_08531,2025,3,8,35,IPNOC,MAJOR,FIBRA,LINK DOWN,IN SITE,NET_004,BRANCH_010,ROUTE_2832,504.0,CLOSED,UNKNOWN,On Time,0,0
INC_08532,2025,3,8,35,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_004,BRANCH_014,ROUTE_2836,240.0,CLOSED,CABLE_FIBER,On Time,0,1
INC_08533,2025,3,8,35,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_029,ROUTE_957,204.0,CLOSED,CABLE_FIBER,On Time,0,1
INC_08534,2025,3,8,35,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_017,ROUTE_2423,283.01,CLOSED,CABLE_FIBER,On Time,0,0
INC_08535,2025,3,8,35,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_004,BRANCH_004,ROUTE_2929,1632.0,CLOSED,CABLE_FIBER,Over Time,1,0
INC_08536,2025,3,8,35,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_004,BRANCH_004,ROUTE_2930,432.0,CLOSED,CABLE_FIBER,Over Time,1,1
INC_08537,2025,3,8,35,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_011,ROUTE_2709,360.0,CLOSED,CABLE_FIBER,On Time,0,0
INC_08538,2025,3,8,35,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_025,ROUTE_2917,240.0,CLOSED,CABLE_FIBER,On Time,0,1
INC_08539,2025,3,8,35,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_004,BRANCH_023,ROUTE_2931,480.0,CLOSED,CABLE_FIBER,On Time,0,0
INC_08540,2025,3,8,35,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_006,BRANCH_010,ROUTE_2932,240.0,CLOSED,CABLE_FIBER,On Time,0,0
INC_08541,2025,3,8,35,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_004,BRANCH_036,ROUTE_2583,36.0,CLOSED,OTHER,On Time,0,0
INC_08542,2025,3,8,35,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_034,ROUTE_2933,480.0,CLOSED,CABLE_FIBER,On Time,0,0
INC_08543,2025,3,8,35,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_005,BRANCH_034,ROUTE_1104,588.0,CLOSED,CABLE_FIBER,Over Time,1,1
INC_08544,2025,3,8,35,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_003,ROUTE_1725,480.0,CLOSED,CABLE_FIBER,On Time,0,0
INC_08545,2025,3,8,35,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_035,ROUTE_1865,1680.0,CLOSED,CABLE_FIBER,Over Time,1,0
INC_08546,2025,3,8,35,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_006,BRANCH_035,ROUTE_1865,480.0,CLOSED,CABLE_FIBER,On Time,0,0
INC_08547,2025,3,8,35,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_003,ROUTE_2246,1512.0,CLOSED,CABLE_FIBER,Over Time,1,0
INC_08548,2025,3,8,35,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_028,ROUTE_1141,240.0,CLOSED,CABLE_FIBER,On Time,0,1
INC_08549,2025,3,8,35,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_017,ROUTE_2934,152.0,CLOSED,OTHER,On Time,0,0
INC_08550,2025,3,8,35,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_004,BRANCH_039,ROUTE_1719,126.8,CLOSED,OTHER,On Time,0,1
INC_08551,2025,3,8,35,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_006,BRANCH_003,ROUTE_2741,1081.6,CLOSED,CABLE_FIBER,Over Time,1,0
INC_08552,2025,3,8,35,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_023,ROUTE_1499,240.0,CLOSED,CABLE_FIBER,On Time,0,0
INC_08553,2025,3,8,35,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_003,ROUTE_1134,34.0,CLOSED,CABLE_FIBER,On Time,0,0
INC_08554,2025,3,8,35,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_001,ROUTE_2349,119.6,CLOSED,CABLE_FIBER,On Time,0,0
INC_08555,2025,3,8,35,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_028,ROUTE_1141,0.0,CLOSED,CABLE_FIBER,On Time,0,0
INC_08556,2025,3,8,35,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_004,ROUTE_2935,96.0,CLOSED,OTHER,On Time,0,0
INC_08557,2025,3,8,35,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_004,BRANCH_036,ROUTE_1231,480.0,CLOSED,OTHER,On Time,0,0
INC_08558,2025,3,8,35,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_035,ROUTE_1493,444.0,CLOSED,CABLE_FIBER,On Time,0,0
INC_08559,2025,3,8,35,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_004,BRANCH_016,ROUTE_1326,84.0,CLOSED,CABLE_FIBER,On Time,0,0
INC_08560,2025,3,8,35,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_006,BRANCH_023,ROUTE_2931,240.0,CLOSED,CABLE_FIBER,On Time,0,0
INC_08561,2025,3,8,35,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_023,ROUTE_1966,172.0,CLOSED,CABLE_FIBER,On Time,0,0
INC_08562,2025,3,8,35,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_004,BRANCH_005,ROUTE_1719,100.0,CLOSED,CABLE_FIBER,On Time,0,0
INC_08563,2025,3,8,35,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_017,ROUTE_1696,328.0,CLOSED,CABLE_FIBER,On Time,0,0
INC_08564,2025,3,8,35,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_016,ROUTE_2326,390.0,CLOSED,CABLE_FIBER,On Time,0,0
INC_08565,2025,3,8,35,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_016,ROUTE_2936,460.0,CLOSED,CABLE_FIBER,On Time,0,0
INC_08566,2025,3,8,35,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_004,BRANCH_020,ROUTE_2937,168.0,CLOSED,CABLE_FIBER,On Time,0,0
INC_08567,2025,3,8,35,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_016,ROUTE_2938,240.0,CLOSED,CABLE_FIBER,On Time,0,0
INC_08568,2025,3,8,35,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_006,BRANCH_001,ROUTE_1475,197.2,CLOSED,CABLE_FIBER,On Time,0,0
INC_08569,2025,3,8,35,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_001,ROUTE_2939,235.45,CLOSED,CABLE_FIBER,On Time,0,0
INC_08570,2025,3,8,35,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_004,BRANCH_010,ROUTE_2832,304.0,CLOSED,EQUIPMENT,On Time,0,0
INC_08571,2025,3,9,36,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_030,ROUTE_2940,126.0,CLOSED,CABLE_FIBER,Over Time,1,0
INC_08572,2025,3,9,36,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_001,ROUTE_2825,192.0,CLOSED,CABLE_FIBER,On Time,0,1
INC_08573,2025,3,9,36,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_004,BRANCH_005,ROUTE_1719,144.0,CLOSED,OTHER,On Time,0,1
INC_08574,2025,3,9,36,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_017,ROUTE_1533,240.0,CLOSED,CABLE_FIBER,On Time,0,1
INC_08575,2025,3,9,36,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_003,ROUTE_1845,453.46,CLOSED,CABLE_FIBER,On Time,0,0
INC_08576,2025,3,9,36,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_023,ROUTE_1876,144.0,CLOSED,CABLE_FIBER,On Time,0,1
INC_08577,2025,3,9,36,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_004,BRANCH_018,ROUTE_1100,120.0,CLOSED,OTHER,On Time,0,1
INC_08578,2025,3,9,36,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_016,ROUTE_2941,48.0,CLOSED,EQUIPMENT,On Time,0,1
INC_08579,2025,3,9,36,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_023,ROUTE_1157,126.0,CLOSED,CABLE_FIBER,On Time,0,1
INC_08580,2025,3,9,36,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_016,ROUTE_2942,94.4,CLOSED,CABLE_FIBER,On Time,0,1
INC_08581,2025,3,9,36,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_006,BRANCH_014,ROUTE_077,96.0,CLOSED,CABLE_FIBER,On Time,0,1
INC_08582,2025,3,9,36,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_034,ROUTE_2943,216.0,CLOSED,CABLE_FIBER,On Time,0,0
INC_08583,2025,3,9,36,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_035,ROUTE_1414,132.0,CLOSED,CABLE_FIBER,On Time,0,1
INC_08584,2025,3,9,36,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_002,ROUTE_2944,132.0,CLOSED,CABLE_FIBER,On Time,0,0
INC_08585,2025,3,9,36,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_003,BRANCH_023,ROUTE_1655,48.0,CLOSED,EQUIPMENT,On Time,0,1
INC_08586,2025,3,9,36,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_005,BRANCH_014,ROUTE_2945,216.0,CLOSED,CABLE_FIBER,Over Time,1,1
INC_08587,2025,3,9,36,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_035,ROUTE_2946,48.0,CLOSED,EQUIPMENT,On Time,0,1
INC_08588,2025,3,9,36,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_004,BRANCH_018,ROUTE_1477,153.46,CLOSED,OTHER,On Time,0,0
INC_08589,2025,3,9,36,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_023,ROUTE_1397,168.0,CLOSED,CABLE_FIBER,On Time,0,0
INC_08590,2025,3,9,36,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_008,ROUTE_2947,93.46,CLOSED,CABLE_FIBER,On Time,0,0
INC_08591,2025,3,9,36,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_001,ROUTE_1283,108.0,CLOSED,CABLE_FIBER,On Time,0,0
INC_08592,2025,3,9,36,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_020,ROUTE_2948,12.0,CLOSED,CABLE_FIBER,On Time,0,0
INC_08593,2025,3,9,36,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_002,ROUTE_1541,12.0,CLOSED,CABLE_FIBER,On Time,0,0
INC_08594,2025,3,9,36,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_004,ROUTE_059,1440.0,CLOSED,CABLE_FIBER,Over Time,1,0
INC_08595,2025,3,9,36,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_023,ROUTE_2824,0.0,CLOSED,OTHER,On Time,0,0
INC_08596,2025,3,9,36,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_003,ROUTE_2949,468.0,CLOSED,CABLE_FIBER,On Time,0,0
INC_08597,2025,3,9,36,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_003,ROUTE_2884,72.0,CLOSED,UNKNOWN,On Time,0,0
INC_08598,2025,3,9,36,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_004,BRANCH_025,ROUTE_1835,240.0,CLOSED,CABLE_FIBER,On Time,0,0
INC_08599,2025,3,9,36,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_012,ROUTE_1447,156.0,CLOSED,OTHER,On Time,0,0
INC_08600,2025,3,9,36,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_003,BRANCH_038,ROUTE_2572,12.0,CLOSED,OTHER,On Time,0,1
INC_08601,2025,3,9,36,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_008,ROUTE_2947,396.0,CLOSED,CABLE_FIBER,On Time,0,0
INC_08602,2025,3,9,36,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_003,BRANCH_028,ROUTE_1341,157.2,CLOSED,CABLE_FIBER,On Time,0,0
INC_08603,2025,3,9,36,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_030,ROUTE_2786,240.0,CLOSED,CABLE_FIBER,On Time,0,0
INC_08604,2025,3,9,36,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_030,ROUTE_2940,0.0,CLOSED,UNKNOWN,On Time,0,0
INC_08605,2025,3,9,36,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_016,ROUTE_2927,312.0,CLOSED,CABLE_FIBER,On Time,0,0
INC_08606,2025,3,9,36,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_006,ROUTE_2950,242.0,CLOSED,EQUIPMENT,On Time,0,0
INC_08607,2025,3,9,36,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_003,ROUTE_2951,424.0,CLOSED,CABLE_FIBER,On Time,0,0
INC_08608,2025,3,9,36,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_003,ROUTE_1327,900.0,CLOSED,CABLE_FIBER,Over Time,1,0
INC_08609,2025,3,9,36,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_016,ROUTE_2952,108.0,CLOSED,CABLE_FIBER,On Time,0,0
INC_08610,2025,3,9,36,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_003,ROUTE_2793,864.0,CLOSED,CABLE_FIBER,Over Time,1,0
INC_08611,2025,3,9,36,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_011,ROUTE_2587,120.0,CLOSED,CABLE_FIBER,On Time,0,0
INC_08612,2025,3,9,36,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_005,ROUTE_1719,72.0,CLOSED,UNKNOWN,On Time,0,0
INC_08613,2025,3,9,36,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_015,ROUTE_581,158.0,CLOSED,UNKNOWN,On Time,0,0
INC_08614,2025,3,9,36,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_025,ROUTE_2953,1210.0,CLOSED,EQUIPMENT,Over Time,1,0
INC_08615,2025,3,9,36,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_016,ROUTE_2941,72.0,CLOSED,OTHER,On Time,0,0
INC_08616,2025,3,9,36,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_012,ROUTE_2384,132.0,CLOSED,CABLE_FIBER,On Time,0,0
INC_08617,2025,3,9,36,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_004,BRANCH_001,ROUTE_1192,322.0,CLOSED,CABLE_FIBER,On Time,0,0
INC_08618,2025,3,9,36,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_010,ROUTE_2954,250.0,CLOSED,UNKNOWN,On Time,0,0
INC_08619,2025,3,9,36,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_014,ROUTE_1547,240.0,CLOSED,OTHER,On Time,0,0
INC_08620,2025,3,9,36,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_035,ROUTE_2955,240.0,CLOSED,CABLE_FIBER,On Time,0,0
INC_08621,2025,3,9,36,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_030,ROUTE_1926,240.0,CLOSED,OTHER,On Time,0,0
INC_08622,2025,3,9,36,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_035,ROUTE_2956,240.0,CLOSED,CABLE_FIBER,On Time,0,0
INC_08623,2025,3,9,36,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_017,ROUTE_2099,1328.8,CLOSED,EQUIPMENT,Over Time,1,0
INC_08624,2025,3,9,36,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_009,ROUTE_2957,838.8,CLOSED,OTHER,Over Time,1,0
INC_08625,2025,3,9,36,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_017,ROUTE_1533,191.6,CLOSED,CABLE_FIBER,On Time,0,0
INC_08626,2025,3,9,36,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_029,ROUTE_2594,33.6,CLOSED,CABLE_FIBER,On Time,0,0
INC_08627,2025,3,9,36,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_012,ROUTE_1196,254.4,CLOSED,CABLE_FIBER,On Time,0,0
INC_08628,2025,3,9,36,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_017,ROUTE_1336,13.2,CLOSED,CABLE_FIBER,On Time,0,0
INC_08629,2025,3,9,36,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_012,ROUTE_2958,228.0,CLOSED,CABLE_FIBER,On Time,0,0
INC_08630,2025,3,9,36,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_005,BRANCH_018,ROUTE_1142,960.0,CLOSED,OTHER,Over Time,1,0
INC_08631,2025,3,9,36,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_035,ROUTE_1865,360.0,CLOSED,CABLE_FIBER,On Time,0,0
INC_08632,2025,3,9,36,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_028,ROUTE_1141,60.0,CLOSED,CABLE_FIBER,On Time,0,0
INC_08633,2025,3,9,37,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_005,ROUTE_2959,480.0,CLOSED,CABLE_FIBER,On Time,0,0
INC_08634,2025,3,9,37,IPNOC,MAJOR,FIBRA,LINK DOWN,ATTENUATION NEAR TO THRESHOLD,NET_003,BRANCH_016,ROUTE_2960,72.0,CLOSED,OTHER,On Time,0,0
INC_08635,2025,3,9,37,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_004,BRANCH_035,ROUTE_2675,192.0,CLOSED,OTHER,On Time,0,0
INC_08636,2025,3,9,37,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_004,BRANCH_018,ROUTE_1100,96.0,CLOSED,CABLE_FIBER,On Time,0,1
INC_08637,2025,3,9,37,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_004,BRANCH_020,ROUTE_1719,140.0,CLOSED,CABLE_FIBER,On Time,0,1
INC_08638,2025,3,9,37,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_004,ROUTE_2961,132.0,CLOSED,CABLE_FIBER,On Time,0,0
INC_08639,2025,3,9,37,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_007,ROUTE_2962,324.0,CLOSED,CABLE_FIBER,Over Time,1,1
INC_08640,2025,3,9,37,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_003,BRANCH_020,ROUTE_1134,240.0,CLOSED,CABLE_FIBER,Over Time,1,1
INC_08641,2025,3,9,37,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_008,ROUTE_2963,240.0,CLOSED,CABLE_FIBER,On Time,0,0
INC_08642,2025,3,9,37,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_017,ROUTE_2964,216.0,CLOSED,CABLE_FIBER,On Time,0,0
INC_08643,2025,3,9,37,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_035,ROUTE_1481,212.0,CLOSED,CABLE_FIBER,On Time,0,0
INC_08644,2025,3,9,37,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_002,ROUTE_1686,192.0,CLOSED,CABLE_FIBER,On Time,0,0
INC_08645,2025,3,9,37,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_006,ROUTE_2965,544.0,CLOSED,CABLE_FIBER,On Time,0,0
INC_08646,2025,3,9,37,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_002,ROUTE_2966,344.0,CLOSED,CABLE_FIBER,On Time,0,0
INC_08647,2025,3,9,37,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_004,ROUTE_2967,316.0,CLOSED,CABLE_FIBER,On Time,0,0
INC_08648,2025,3,9,37,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_003,ROUTE_1327,296.0,CLOSED,CABLE_FIBER,On Time,0,0
INC_08649,2025,3,9,37,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_014,ROUTE_2242,360.0,CLOSED,CABLE_FIBER,On Time,0,0
INC_08650,2025,3,9,37,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_003,ROUTE_2793,240.0,CLOSED,CABLE_FIBER,On Time,0,0
INC_08651,2025,3,9,37,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_015,ROUTE_2033,240.0,CLOSED,CABLE_FIBER,On Time,0,0
INC_08652,2025,3,9,37,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_023,ROUTE_2931,12.0,CLOSED,OTHER,On Time,0,0
INC_08653,2025,3,9,37,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_019,ROUTE_2968,1272.0,CLOSED,EQUIPMENT,Over Time,1,0
INC_08654,2025,3,9,37,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_011,ROUTE_2969,444.0,CLOSED,EQUIPMENT,Over Time,1,1
INC_08655,2025,3,9,37,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_035,ROUTE_1865,208.0,CLOSED,CABLE_FIBER,On Time,0,0
INC_08656,2025,3,9,37,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_039,ROUTE_1205,480.0,CLOSED,OTHER,On Time,0,0
INC_08657,2025,3,9,37,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_022,ROUTE_2970,192.0,CLOSED,CABLE_FIBER,On Time,0,0
INC_08658,2025,3,9,37,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_003,BRANCH_011,ROUTE_1470,1524.0,CLOSED,OTHER,Over Time,1,0
INC_08659,2025,3,9,37,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_002,ROUTE_1175,180.0,CLOSED,OTHER,On Time,0,0
INC_08660,2025,3,9,37,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,NET_003,BRANCH_002,ROUTE_917,164.0,CLOSED,CABLE_FIBER,On Time,0,0
