incident_id,domain,area,year,quarter,month,week_of_year,day_of_week,hour,is_weekend,is_night,priority,type_of_incident,trouble_type,incident_type,network_id,branch,branch_id,sla_threshold_hours,reason_group,label_over_ola,label_source
inc_06281,IP,IPNOC,2024,4,11,48,4,7,0,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,CUS,branch_013,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_06282,IP,IPNOC,2024,4,11,48,4,9,0,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_003,TELEFONICA,branch_041,21.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_06283,IP,IPNOC,2024,4,11,48,4,9,0,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,SAN,branch_038,15.0,fiber_cable,1,KPI_ON_TIME_OVER_TIME
inc_06284,IP,IPNOC,2024,4,11,48,4,17,0,0,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_003,CAJ,branch_011,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_06285,IP,IPNOC,2024,4,11,48,4,17,0,0,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,ANC,branch_002,15.0,fiber_cable,1,KPI_ON_TIME_OVER_TIME
inc_06286,IP,IPNOC,2024,4,11,48,4,17,0,0,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,HUA,branch_017,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_06287,IP,IPNOC,2024,4,11,48,4,17,0,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,JUN,branch_023,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_06288,IP,IPNOC,2024,4,11,48,4,18,0,0,CRITICAL,FIBRA,ATTENUATION,CABLE BROKEN ACCESS,network_005,UCA,branch_042,15.0,attenuation,1,KPI_ON_TIME_OVER_TIME
inc_06289,IP,IPNOC,2024,4,11,48,4,18,0,0,CRITICAL,FIBRA,ATTENUATION,ATTENUATION OVER THRESHOLD,network_005,ANC,branch_002,15.0,attenuation,0,KPI_ON_TIME_OVER_TIME
inc_06290,IP,IPNOC,2024,4,11,48,4,18,0,0,CRITICAL,FIBRA,ATTENUATION,ATTENUATION OVER THRESHOLD,network_005,UCA,branch_042,15.0,attenuation,0,KPI_ON_TIME_OVER_TIME
inc_06291,IP,IPNOC,2024,4,11,48,4,18,0,0,CRITICAL,FIBRA,ATTENUATION,ATTENUATION OVER THRESHOLD,network_005,SAN,branch_038,15.0,attenuation,0,KPI_ON_TIME_OVER_TIME
inc_06292,IP,IPNOC,2024,4,11,48,4,18,0,0,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,SAN,branch_038,15.0,fiber_cable,1,KPI_ON_TIME_OVER_TIME
inc_06293,IP,IPNOC,2024,4,11,48,4,18,0,0,CRITICAL,FIBRA,ATTENUATION,ATTENUATION OVER THRESHOLD,network_005,CUS,branch_013,15.0,attenuation,1,KPI_ON_TIME_OVER_TIME
inc_06294,IP,IPNOC,2024,4,11,48,4,18,0,0,CRITICAL,FIBRA,ATTENUATION,ATTENUATION OVER THRESHOLD,network_005,LIMA 1,branch_026,15.0,attenuation,1,KPI_ON_TIME_OVER_TIME
inc_06295,IP,IPNOC,2024,4,11,48,4,18,0,0,CRITICAL,FIBRA,ATTENUATION,ATTENUATION OVER THRESHOLD,network_005,LIMA 8,branch_032,15.0,attenuation,0,KPI_ON_TIME_OVER_TIME
inc_06296,IP,IPNOC,2024,4,11,48,4,18,0,0,CRITICAL,FIBRA,ATTENUATION,ATTENUATION OVER THRESHOLD,network_005,TAC,branch_040,15.0,attenuation,1,KPI_ON_TIME_OVER_TIME
inc_06297,IP,IPNOC,2024,4,11,48,4,21,0,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,LIMA 4,branch_029,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_06298,IP,IPNOC,2024,4,11,48,5,7,1,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,PIU,branch_035,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_06299,IP,IPNOC,2024,4,11,48,5,9,1,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,SAN,branch_038,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_06300,IP,IPNOC,2024,4,11,48,5,11,1,0,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,ARE,branch_004,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_06301,IP,IPNOC,2024,4,11,48,5,20,1,0,CRITICAL,FIBRA,ATTENUATION,ATTENUATION OVER THRESHOLD,network_005,LIMA 2,branch_027,15.0,attenuation,1,KPI_ON_TIME_OVER_TIME
inc_06302,IP,IPNOC,2024,4,11,48,5,20,1,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,JUN,branch_023,15.0,fiber_cable,1,KPI_ON_TIME_OVER_TIME
inc_06303,IP,IPNOC,2024,4,11,48,5,21,1,0,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,PIU,branch_035,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_01433,TX,TXNOC,2024,4,12,1,0,11,0,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,network_004,PIU,branch_035,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_01434,TX,TXNOC,2024,4,12,1,1,8,0,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,network_004,CUS,branch_013,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_01435,TX,TXNOC,2024,4,12,1,1,11,0,0,MAJOR,MICROWAVE,LINK DOWN,IN SITE,network_006,UCA,branch_042,15.0,link_down,1,KPI_ON_TIME_OVER_TIME
inc_01436,TX,TXNOC,2024,4,12,1,1,18,0,0,MAJOR,MICROWAVE,LINK DOWN,IN SITE,network_006,UCA,branch_042,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_01437,TX,TXNOC,2024,4,12,1,1,18,0,0,MAJOR,MICROWAVE,LINK DOWN,IN SITE,network_006,LAL,branch_024,15.0,link_down,1,KPI_ON_TIME_OVER_TIME
inc_06546,IP,IPNOC,2024,4,12,1,0,5,0,1,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,TELEFONICA,branch_041,21.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_06547,IP,IPNOC,2024,4,12,1,0,6,0,1,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,PIU,branch_035,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_06548,IP,IPNOC,2024,4,12,1,0,8,0,0,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,PIU,branch_035,15.0,fiber_cable,1,KPI_ON_TIME_OVER_TIME
inc_06549,IP,IPNOC,2024,4,12,1,0,10,0,0,MAJOR,FIBRA,ATTENUATION,ATTENUATION OVER THRESHOLD,network_005,JUN,branch_023,15.0,attenuation,0,KPI_ON_TIME_OVER_TIME
inc_06550,IP,IPNOC,2024,4,12,1,0,10,0,0,MAJOR,FIBRA,LINK DOWN,ATTENUATION OVER THRESHOLD,network_003,LIMA 1,branch_026,15.0,attenuation,0,KPI_ON_TIME_OVER_TIME
inc_06551,IP,IPNOC,2024,4,12,1,0,10,0,0,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,LIMA 8,branch_032,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_06552,IP,IPNOC,2024,4,12,1,0,17,0,0,MAJOR,FIBRA,ATTENUATION,CABLE BROKEN ACCESS,network_005,LOR,branch_033,15.0,attenuation,0,KPI_ON_TIME_OVER_TIME
inc_06553,IP,IPNOC,2024,4,12,1,0,20,0,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,AMA,branch_001,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_06554,IP,IPNOC,2024,4,12,1,0,22,0,1,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,AYA,branch_005,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_06555,IP,IPNOC,2024,4,12,1,0,23,0,1,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_003,HUN,branch_019,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_06556,IP,IPNOC,2024,4,12,1,1,9,0,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_002,MAD,branch_034,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_06557,IP,IPNOC,2024,4,12,1,1,9,0,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_002,TELEFONICA,branch_041,21.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_06558,IP,IPNOC,2024,4,12,1,1,10,0,0,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,CUS,branch_013,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_06559,IP,IPNOC,2024,4,12,1,1,10,0,0,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,UCA,branch_042,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_06560,IP,IPNOC,2024,4,12,1,1,12,0,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,LIMA 1,branch_026,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_06561,IP,IPNOC,2024,4,12,1,1,21,0,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,PUN,branch_037,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_06562,IP,IPNOC,2024,4,12,1,1,23,0,1,MAJOR,FIBRA,BAD PERFORMANCE,ATTENUATION OVER THRESHOLD,network_005,HUN,branch_019,15.0,attenuation,0,KPI_ON_TIME_OVER_TIME
inc_01300,TX,TXNOC,2024,4,12,48,6,5,1,1,CRITICAL,FIBRA,BAD PERFORMANCE,ATTENUATION NEAR TO THRESHOLD,network_004,HUN,branch_019,15.0,attenuation,0,KPI_ON_TIME_OVER_TIME
inc_01301,TX,TXNOC,2024,4,12,48,6,7,1,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,network_004,JUN,branch_023,15.0,fiber_cable,1,KPI_ON_TIME_OVER_TIME
inc_01302,TX,TXNOC,2024,4,12,48,6,9,1,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,network_004,LIMA 8,branch_032,15.0,fiber_cable,1,KPI_ON_TIME_OVER_TIME
inc_01303,TX,TXNOC,2024,4,12,48,6,10,1,0,MAJOR,MICROWAVE,LINK DOWN,CABLE BROKEN BACKBONE,network_004,TELEFONICA,branch_041,21.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_01304,TX,TXNOC,2024,4,12,48,6,22,1,1,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,network_004,LIMA 8,branch_032,15.0,fiber_cable,1,KPI_ON_TIME_OVER_TIME
inc_01305,TX,TXNOC,2024,4,12,48,6,23,1,1,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,network_004,LAM,branch_025,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_01306,TX,TXNOC,2024,4,12,48,6,3,1,1,MAJOR,MICROWAVE,LINK DOWN,IN SITE,network_006,PUN,branch_037,15.0,link_down,0,KPI_ON_TIME_OVER_TIME
inc_06304,IP,IPNOC,2024,4,12,48,6,1,1,1,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_002,LIMA 4,branch_029,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_06305,IP,IPNOC,2024,4,12,48,6,2,1,1,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,MAD,branch_034,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_06306,IP,IPNOC,2024,4,12,48,6,4,1,1,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,CUS,branch_013,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_06307,IP,IPNOC,2024,4,12,48,6,4,1,1,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,LIMA 1,branch_026,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_06308,IP,IPNOC,2024,4,12,48,6,12,1,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_002,AYA,branch_005,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_06309,IP,IPNOC,2024,4,12,48,6,13,1,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,CABLERA CHANCHAMAYO,branch_007,15.0,fiber_cable,1,KPI_ON_TIME_OVER_TIME
inc_06310,IP,IPNOC,2024,4,12,48,6,14,1,0,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,JUN,branch_023,15.0,fiber_cable,1,KPI_ON_TIME_OVER_TIME
inc_06311,IP,IPNOC,2024,4,12,48,6,22,1,1,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,JUN,branch_023,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_01307,TX,TXNOC,2024,4,12,49,0,14,0,0,CRITICAL,MICROWAVE,LINK DOWN,IN SITE,network_006,LAL,branch_024,15.0,link_down,1,KPI_ON_TIME_OVER_TIME
inc_01308,TX,TXNOC,2024,4,12,49,0,16,0,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,network_004,JUN,branch_023,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_01309,TX,TXNOC,2024,4,12,49,0,16,0,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,network_004,HUN,branch_019,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_01310,TX,TXNOC,2024,4,12,49,0,17,0,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,network_004,SAN,branch_038,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_01311,TX,TXNOC,2024,4,12,49,0,19,0,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,network_004,AMA,branch_001,15.0,fiber_cable,1,KPI_ON_TIME_OVER_TIME
inc_01312,TX,TXNOC,2024,4,12,49,1,18,0,0,MAJOR,MICROWAVE,BAD PERFORMANCE,IN SITE,network_006,ANC,branch_002,15.0,other,1,KPI_ON_TIME_OVER_TIME
inc_01313,TX,TXNOC,2024,4,12,49,2,18,0,0,MAJOR,MICROWAVE,BAD PERFORMANCE,IN SITE,network_006,JUN,branch_023,15.0,equipment_module,0,KPI_ON_TIME_OVER_TIME
inc_01314,TX,TXNOC,2024,4,12,49,2,6,0,1,MAJOR,MICROWAVE,BAD PERFORMANCE,IN SITE,network_006,AYA,branch_005,15.0,other,0,KPI_ON_TIME_OVER_TIME
inc_01315,TX,TXNOC,2024,4,12,49,2,0,0,1,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,network_004,HUN,branch_019,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_01316,TX,TXNOC,2024,4,12,49,2,1,0,1,MAJOR,MICROWAVE,LINK DOWN,IN SITE,network_006,PIU,branch_035,15.0,link_down,1,KPI_ON_TIME_OVER_TIME
inc_01317,TX,TXNOC,2024,4,12,49,2,0,0,1,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,network_004,CAJ,branch_011,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_01318,TX,TXNOC,2024,4,12,49,2,5,0,1,MAJOR,FIBRA,ATTENUATION,ATTENUATION OVER THRESHOLD,network_004,LIMA 2,branch_027,10.0,attenuation,0,KPI_ON_TIME_OVER_TIME
inc_01319,TX,TXNOC,2024,4,12,49,2,6,0,1,MAJOR,MICROWAVE,LINK DOWN,IN SITE,network_006,LAL,branch_024,15.0,link_down,1,KPI_ON_TIME_OVER_TIME
inc_01320,TX,TXNOC,2024,4,12,49,2,9,0,0,CRITICAL,MICROWAVE,LINK DOWN,IN SITE,network_006,PUN,branch_037,15.0,link_down,1,KPI_ON_TIME_OVER_TIME
inc_01321,TX,TXNOC,2024,4,12,49,2,13,0,0,MAJOR,MICROWAVE,LINK DOWN,IN SITE,network_006,HUN,branch_019,15.0,link_down,1,KPI_ON_TIME_OVER_TIME
inc_01322,TX,TXNOC,2024,4,12,49,2,13,0,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,network_004,LAM,branch_025,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_01323,TX,TXNOC,2024,4,12,49,2,10,0,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,network_004,HUC,branch_018,15.0,fiber_cable,1,KPI_ON_TIME_OVER_TIME
inc_01324,TX,TXNOC,2024,4,12,49,2,10,0,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,network_004,TELEFONICA,branch_041,20.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_01325,TX,TXNOC,2024,4,12,49,2,17,0,0,MAJOR,MICROWAVE,LINK DOWN,IN SITE,network_006,JUN,branch_023,15.0,link_down,0,KPI_ON_TIME_OVER_TIME
inc_01326,TX,TXNOC,2024,4,12,49,2,22,0,1,MAJOR,FIBRA,ATTENUATION,CABLE BROKEN BACKBONE,network_004,AYA,branch_005,15.0,attenuation,1,KPI_ON_TIME_OVER_TIME
inc_01327,TX,TXNOC,2024,4,12,49,3,0,0,1,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,network_004,TELEFONICA,branch_041,21.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_01328,TX,TXNOC,2024,4,12,49,3,5,0,1,MAJOR,FIBRA,ATTENUATION,ATTENUATION NEAR TO THRESHOLD,network_004,SAN,branch_038,15.0,attenuation,0,KPI_ON_TIME_OVER_TIME
inc_01329,TX,TXNOC,2024,4,12,49,3,5,0,1,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_004,ARE,branch_004,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_01330,TX,TXNOC,2024,4,12,49,3,6,0,1,MAJOR,MICROWAVE,LINK DOWN,IN SITE,network_006,AMA,branch_001,15.0,link_down,0,KPI_ON_TIME_OVER_TIME
inc_01331,TX,TXNOC,2024,4,12,49,3,6,0,1,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,network_004,LIMA 1,branch_026,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_01332,TX,TXNOC,2024,4,12,49,3,7,0,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,network_004,TELEFONICA,branch_041,21.0,fiber_cable,1,KPI_ON_TIME_OVER_TIME
inc_01333,TX,TXNOC,2024,4,12,49,3,12,0,0,MAJOR,MICROWAVE,LINK DOWN,IN SITE,network_006,LIMA 1,branch_026,15.0,link_down,0,KPI_ON_TIME_OVER_TIME
inc_01334,TX,TXNOC,2024,4,12,49,3,17,0,0,MAJOR,MICROWAVE,BAD PERFORMANCE,IN SITE,network_006,HO,branch_016,15.0,other,1,KPI_ON_TIME_OVER_TIME
inc_01335,TX,TXNOC,2024,4,12,49,3,18,0,0,MAJOR,MICROWAVE,BAD PERFORMANCE,IN SITE,network_006,UCA,branch_042,15.0,other,1,KPI_ON_TIME_OVER_TIME
inc_01336,TX,TXNOC,2024,4,12,49,4,18,0,0,MAJOR,MICROWAVE,LINK DOWN,IN SITE,network_006,HUN,branch_019,15.0,link_down,0,KPI_ON_TIME_OVER_TIME
inc_01337,TX,TXNOC,2024,4,12,49,4,10,0,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,network_004,TELEFONICA,branch_041,21.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_01338,TX,TXNOC,2024,4,12,49,4,11,0,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,network_004,ICA,branch_020,15.0,fiber_cable,1,KPI_ON_TIME_OVER_TIME
inc_01339,TX,TXNOC,2024,4,12,49,4,12,0,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,network_004,TELEFONICA,branch_041,21.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_01340,TX,TXNOC,2024,4,12,49,4,18,0,0,CRITICAL,MICROWAVE,LINK DOWN,IN SITE,network_006,HUA,branch_017,15.0,link_down,1,KPI_ON_TIME_OVER_TIME
inc_01341,TX,TXNOC,2024,4,12,49,4,13,0,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,network_004,CUS,branch_013,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_01342,TX,TXNOC,2024,4,12,49,4,14,0,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,network_004,LIMA 8,branch_032,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_01343,TX,TXNOC,2024,4,12,49,5,15,1,0,CRITICAL,MICROWAVE,LINK DOWN,IN SITE,network_006,HUN,branch_019,15.0,link_down,1,KPI_ON_TIME_OVER_TIME
inc_01344,TX,TXNOC,2024,4,12,49,6,10,1,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,network_004,SAN,branch_038,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_01345,TX,TXNOC,2024,4,12,49,6,14,1,0,MAJOR,MICROWAVE,LINK DOWN,IN SITE,network_006,CUS,branch_013,15.0,link_down,0,KPI_ON_TIME_OVER_TIME
inc_06312,IP,IPNOC,2024,4,12,49,0,0,0,1,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,CAJ,branch_011,19.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_06313,IP,IPNOC,2024,4,12,49,0,3,0,1,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,PUN,branch_037,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_06314,IP,IPNOC,2024,4,12,49,0,6,0,1,CRITICAL,FIBRA,LINK DOWN,IN SITE,network_003,LIMA 4,branch_029,7.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_06315,IP,IPNOC,2024,4,12,49,0,7,0,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_003,SAN,branch_038,15.0,fiber_cable,1,KPI_ON_TIME_OVER_TIME
inc_06316,IP,IPNOC,2024,4,12,49,0,9,0,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,PIU,branch_035,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_06317,IP,IPNOC,2024,4,12,49,0,10,0,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_002,AMA,branch_001,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_06318,IP,IPNOC,2024,4,12,49,0,12,0,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_002,ANC,branch_002,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_06319,IP,IPNOC,2024,4,12,49,0,14,0,0,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,ICA,branch_020,15.0,fiber_cable,1,KPI_ON_TIME_OVER_TIME
inc_06320,IP,IPNOC,2024,4,12,49,0,15,0,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,UCA,branch_042,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_06321,IP,IPNOC,2024,4,12,49,0,15,0,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,HUC,branch_018,7.0,fiber_cable,1,KPI_ON_TIME_OVER_TIME
inc_06322,IP,IPNOC,2024,4,12,49,0,15,0,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_002,LIMA 8,branch_032,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_06323,IP,IPNOC,2024,4,12,49,0,18,0,0,MAJOR,FIBRA,ATTENUATION,ATTENUATION OVER THRESHOLD,network_002,SAN,branch_038,15.0,attenuation,0,KPI_ON_TIME_OVER_TIME
inc_06324,IP,IPNOC,2024,4,12,49,0,18,0,0,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,LAM,branch_025,15.0,attenuation,0,KPI_ON_TIME_OVER_TIME
inc_06325,IP,IPNOC,2024,4,12,49,0,18,0,0,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,SAN,branch_038,15.0,fiber_cable,1,KPI_ON_TIME_OVER_TIME
inc_06326,IP,IPNOC,2024,4,12,49,0,18,0,0,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,CAJ,branch_011,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_06327,IP,IPNOC,2024,4,12,49,0,22,0,1,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,ARE,branch_004,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_06328,IP,IPNOC,2024,4,12,49,0,23,0,1,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,ANC,branch_002,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_06329,IP,IPNOC,2024,4,12,49,1,8,0,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,LIMA 1,branch_026,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_06330,IP,IPNOC,2024,4,12,49,1,8,0,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,LIMA 1,branch_026,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_06331,IP,IPNOC,2024,4,12,49,1,10,0,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_002,HUN,branch_019,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_06332,IP,IPNOC,2024,4,12,49,1,10,0,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_002,LIMA 1,branch_026,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_06333,IP,IPNOC,2024,4,12,49,1,10,0,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_002,MAD,branch_034,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_06334,IP,IPNOC,2024,4,12,49,1,10,0,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,LIMA 1,branch_026,15.0,fiber_cable,1,KPI_ON_TIME_OVER_TIME
inc_06335,IP,IPNOC,2024,4,12,49,1,11,0,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,LIMA 2,branch_027,15.0,attenuation,0,KPI_ON_TIME_OVER_TIME
